Timestamp,TradeId,Price,Amount,Type
1498953481,40668691,0.0014998,32.01245033,sell
1498953235,40668581,0.0015241,44.1223992,buy
1498953235,40668580,0.0015241,344.91291,buy
1498953235,40668579,0.001524,400.7574711,buy
1498953235,40668578,0.0015228,777.00937,buy
1498952881,40668206,0.0014993,112.8537662,sell
1498952881,40668205,0.0014993,225.4286821,sell
1498952881,40668204,0.0014993,159.334468,sell
1498952881,40668203,0.0014993,225.4286821,sell
1498952881,40668202,0.0014993,225.4286821,sell
1498952881,40668201,0.0014993,205.230307,sell
1498952881,40668200,0.0014993,170.0093661,sell
1498952881,40668199,0.0014993,225.4286821,sell
1498952881,40668198,0.0014993,225.4286821,sell
1498952881,40668197,0.0014993,225.4286821,sell
1498952697,40668007,0.0015,1896.722165,sell
1498952697,40668006,0.0015043,103.2778351,sell
1498952514,40667741,0.0015037,66.80933592,sell
1498952469,40667676,0.0015018,37.04007834,sell
1498952469,40667675,0.0015018,170.0093661,sell
1498952458,40667656,0.0015013,111.4636037,sell
1498952450,40667613,0.0015044,172.3627834,buy
1498952449,40667599,0.0015044,17.47936629,sell
1498952448,40667586,0.0015044,105.2961313,sell
1498952448,40667585,0.0015044,54.25412221,sell
1498952447,40667580,0.0015044,0.89987138,sell
1498952447,40667569,0.0015249,0.89987138,buy
1498952446,40667567,0.0015044,64.06807726,sell
1498952445,40667563,0.0015043,224.5288107,buy
1498952415,40667479,0.0015034,41.49017862,sell
1498952415,40667478,0.0015049,0.00350119,sell
1498952414,40667473,0.0015049,103.2743339,sell
1498952414,40667472,0.0015049,172.3627834,sell
1498952414,40667471,0.0015049,177.0296198,sell
1498952413,40667469,0.0015042,41.49367981,buy
1498952412,40667463,0.0015042,225.4286821,buy
1498952412,40667462,0.0015048,225.4286821,sell
1498952412,40667461,0.0015053,103.2778351,sell
1498952411,40667456,0.0015052,99.16119628,buy
1498952411,40667451,0.0015052,167.7611657,buy
1498952410,40667449,0.0015048,89.28980825,sell
1498952410,40667448,0.0015054,47.89117875,sell
1498952410,40667445,0.0015054,119.8699869,sell
1498952409,40667438,0.0015052,55.74099793,sell
1498952409,40667437,0.0015052,218.5232997,sell
1498952408,40667433,0.0015052,161.687741,sell
1498952408,40667432,0.0015053,63.73695743,sell
1498952408,40667431,0.0015053,138.702074,sell
1498952408,40667430,0.0015053,12.73214854,sell
1498952408,40667428,0.0015053,155.0290171,sell
1498952407,40667425,0.0015056,177.7346753,buy
1498952407,40667413,0.0015051,94.36334819,sell
1498952407,40667412,0.0015057,83.17015983,sell
