Timestamp,TradeId,Price,Amount,Type
1500767953,46009774,0.00009591,262.2975458,buy
1500767899,46009669,0.00009591,509.42856047,buy
1500767897,46009664,0.00009591,470.42553085,buy
1500767897,46009663,0.00009588,0.18764398,buy
1500767878,46009631,0.00009588,449.66565888,buy
1500767876,46009627,0.00009588,98.0717701,buy
1500767868,46009617,0.0000956,245.09588209,sell
1500767868,46009616,0.00009561,451.57488527,sell
1500767868,46009615,0.00009561,49.81660406,sell
1500767811,46009561,0.00009588,450.07492704,buy
1500767654,46009296,0.0000956,100.0,sell
1500767479,46009031,0.0000956,1000.0,sell
1500767442,46008986,0.00009591,272.20326311,buy
1500767418,46008949,0.00009591,651.76308593,buy
1500767191,46008590,0.00009591,25.6424559,buy
1500767123,46008452,0.00009591,0.91096768,buy
1500767115,46008433,0.00009591,4.0,buy
1500767094,46008406,0.00009591,125.6767865,buy
1500767045,46008379,0.00009591,1.00301351,buy
1500767023,46008355,0.00009591,1.0031842,buy
1500766850,46008142,0.00009591,262.03551029,buy
1500766807,46008036,0.00009591,30.09100299,buy
1500766734,46007979,0.00009591,393.98378305,buy
1500766682,46007933,0.0000956,90.0,sell
1500766674,46007918,0.00009591,225.0,buy
1500766258,46007195,0.0000959,149.9414952,sell
1500766225,46007142,0.0000959,0.06127086,sell
1500766225,46007140,0.0000959,699.93872914,sell
1500765967,46006769,0.0000956,1907.924243,sell
1500765911,46006709,0.00009601,94.0946006,buy
1500765855,46006588,0.0000956,6023.819602,sell
1500765846,46006573,0.0000956,1449.877398,sell
1500765517,46005790,0.0000956,200.0,sell
1500765503,46005776,0.00009636,200.0,buy
1500765474,46005745,0.0000956,5203.45391227,sell
1500765474,46005744,0.00009563,452.53,sell
1500765474,46005743,0.00009565,1000.0,sell
1500765474,46005742,0.00009566,1070.071,sell
1500765474,46005741,0.00009566,64.28548773,sell
1500765450,46005703,0.00009566,193.34127345,sell
1500765450,46005702,0.00009566,66.65872655,sell
1500765305,46005505,0.00009641,82.80000996,buy
1500765305,46005504,0.00009636,774.68696657,buy
1500765211,46005382,0.000096,448.75302083,sell
1500765211,46005381,0.000096,2.94314358,sell
1500765198,46005356,0.00009636,100.0,buy
1500765108,46005103,0.000096,500.9594709,sell
1500765108,46005102,0.000096,261.25307969,sell
1500765051,46004979,0.000096,3.15020552,sell
1500765051,46004978,0.000096,15.0440581,sell
1500764980,46004885,0.000096,31.72326103,sell
1500764976,46004879,0.00009635,123.31303343,buy
1500764926,46004747,0.000096,453.23268087,sell
1500764926,46004746,0.000096,1498.88599675,sell
1500764926,46004745,0.000096,45.82718491,sell
1500764922,46004740,0.000096,3.68530923,sell
1500764922,46004739,0.000096,4.84469077,sell
1500764879,46004666,0.000096,1906.897255,sell
1500764870,46004652,0.000096,600.0,sell
1500764863,46004635,0.000096,582.05080081,sell
1500764841,46004579,0.000096,586.332737,sell
1500764806,46004504,0.000096,253.61288,sell
1500764805,46004499,0.000096,243.53502121,sell
1500764793,46004452,0.00009546,1500.0,sell
1500764726,46004212,0.00009545,1.40082407,sell
1500764726,46004211,0.00009545,12.0,sell
1500764726,46004210,0.00009545,12.0,sell
1500764726,46004209,0.00009545,12.0,sell
1500764726,46004208,0.00009545,12.0,sell
1500764726,46004207,0.00009548,123.11361082,sell
1500764726,46004206,0.0000955,500.0,sell
1500764726,46004205,0.0000955,1274.56,sell
1500764726,46004204,0.00009553,1500.0,sell
1500764726,46004203,0.00009556,10.0,sell
1500764726,46004202,0.00009578,0.247077,sell
1500764726,46004201,0.0000958,84.7519833,sell
1500764726,46004200,0.0000958,10.0,sell
1500764726,46004199,0.0000958,0.1,sell
1500764684,46004111,0.0000964,100.0,buy
1500764637,46004024,0.00009581,300.0,sell
1500764614,46003980,0.0000963,50.0,buy
1500764579,46003914,0.00009581,71.23907549,sell
1500764544,46003848,0.00009639,164.54673721,sell
1500764541,46003838,0.00009639,562.96551218,sell
1500764541,46003832,0.00009639,562.3798921,sell
1500764540,46003828,0.00009639,387.154492,sell
1500764525,46003796,0.0000964,150.0,buy
