Timestamp,TradeId,Price,Amount,Type
1497743334,38195698,0.42804,1007.889811,sell
1497743334,38195697,0.42808,934.39866,sell
1497743334,38195696,0.4281,50,sell
1497743334,38195695,0.4281,0.2,sell
1497743334,38195694,0.434,2.351493,sell
1497743334,38195693,0.434,1.160036,sell
1497743334,38195692,0.434,500,sell
1497743174,38194715,0.438,8.83238485,sell
1497743155,38194568,0.4394,190,buy
1497743146,38194512,0.43799,226.7416152,buy
1497743049,38193975,0.438,57.91835032,buy
1497742827,38193407,0.43491,248.068439,buy
1497742827,38193405,0.43491,81.733561,buy
1497742827,38193404,0.4349,195.22193,buy
1497742679,38193037,0.42811,330,sell
1497742637,38192960,0.42811,14.18612706,sell
1497742637,38192959,0.429,1.849969,sell
1497742637,38192958,0.429,80.04119532,sell
1497742637,38192957,0.429,80.21270862,sell
1497742505,38192645,0.429,0.0290912,buy
1497742505,38192641,0.429,80.21270862,buy
1497742460,38192603,0.429,90.98288811,buy
1497742288,38192192,0.42804,1159.031416,sell
1497742288,38192191,0.42809,226.9685837,sell
1497742288,38192190,0.42809,350,sell
1497741904,38190802,0.428,933.87525,sell
1497741904,38190801,0.42804,1.1948809,sell
1497741904,38190800,0.4281,64.9298691,sell
1497741846,38190503,0.428,972.7419138,sell
1497741846,38190502,0.42801,25.33932718,sell
1497741846,38190501,0.42809,1.918759,sell
1497741754,38190109,0.437,50,buy
1497741650,38189963,0.42813,29.873172,sell
1497741650,38189962,0.42813,41.126828,sell
1497741622,38189807,0.42804,487.2680704,sell
1497741622,38189806,0.42808,604.801,sell
1497741622,38189805,0.429,1,sell
1497741622,38189804,0.4293,50,sell
1497741622,38189803,0.43022,0.207287,sell
1497741420,38189301,0.43696,61.27478242,buy
1497741288,38188924,0.43786,10,buy
1497741270,38188889,0.43833,397.139595,buy
1497741268,38188885,0.43835,2.14403631,sell
1497741268,38188884,0.43828,2.14403631,buy
1497741268,38188883,0.434,12.52658039,buy
1497741236,38188804,0.434,0.6,buy
1497741107,38188477,0.434,30,buy
1497741080,38188416,0.434,0.5,buy
1497741025,38188301,0.43809,2.14403631,buy
1497741008,38188247,0.43838,0.1,buy
1497740808,38187784,0.4336,546.8770532,buy
1497740808,38187783,0.43359,615.917,buy
1497740808,38187782,0.43358,628.529,buy
1497740808,38187781,0.43357,619.168,buy
1497740808,38187780,0.43355,657.379,buy
1497740808,38187779,0.43354,303.40506,buy
1497740808,38187778,0.43354,621.267,buy
1497740808,38187777,0.43353,619.168,buy
1497740808,38187776,0.43352,638.654,buy
1497740808,38187775,0.4334,1,buy
1497740766,38187685,0.43418,21.69,buy
1497740718,38187489,0.428,5919.97982,sell
1497740718,38187488,0.42804,470.52079,sell
1497740718,38187487,0.4283,13.64022061,sell
1497740718,38187486,0.4283,450,sell
1497740718,38187485,0.43209,12.79723825,sell
1497740718,38187484,0.4321,6.262086,sell
1497740718,38187483,0.4321,4.62,sell
1497740718,38187482,0.43301,152.5878454,sell
1497740697,38187394,0.43301,1372.723193,sell
1497740660,38187238,0.43301,91.34615377,sell
1497740630,38187092,0.43301,435.6028077,buy
1497740628,38187084,0.43301,4299.213,buy
1497740508,38186935,0.43301,70,buy
1497740485,38186893,0.43301,300.6425,buy
1497740095,38185936,0.4321,100,buy
1497739979,38185435,0.43209,38.05,sell
1497739954,38185347,0.4321,1.34800879,buy
1497739954,38185343,0.43209,17.05999117,sell
1497739953,38185339,0.4321,2.13651005,buy
1497739952,38185327,0.4321,2.69786679,buy
1497739951,38185309,0.43209,13.71567948,sell
1497739951,38185308,0.4321,3.17132492,buy
1497739950,38185291,0.4321,1.03943813,buy
1497739948,38185275,0.4321,4.3992083,buy
