Timestamp,TradeId,Price,Amount,Type
1501372793,47744468,0.00010134,18.50052441,sell
1501372759,47744245,0.00010102,2.64327372,sell
1501372757,47744208,0.00010101,2.64327372,buy
1501372754,47744180,0.000101,3.01468385,sell
1501372754,47744167,0.000101,6.98531615,sell
1501372619,47743791,0.0001006,4.90891775,sell
1501372619,47743790,0.0001006,2.26095608,sell
1501372601,47743731,0.0001006,7.73904392,sell
1501372600,47743722,0.00010066,13.14659887,sell
1501372600,47743703,0.00010066,3.70056825,sell
1501372600,47743702,0.0001007,3.70481393,sell
1501372600,47743701,0.0001007,6.29518607,sell
1501372600,47743700,0.0001008,6.85241073,sell
1501372600,47743697,0.0001008,3.14758927,sell
1501372600,47743696,0.0001009,10.0,sell
1501372600,47743695,0.000101,0.00000331,sell
1501372590,47743658,0.000101,6.90730711,sell
1501372589,47743656,0.000101,3.09268958,sell
1501372589,47743655,0.0001011,10.0,sell
1501372528,47743414,0.00010194,6640.43940883,buy
1501372528,47743413,0.0001018,200.0,buy
1501372528,47743412,0.0001014,4.95,buy
1501372390,47743060,0.0001014,170.0,buy
1501372354,47742975,0.00010005,540.62216663,sell
1501372354,47742974,0.0001002,5.0,sell
1501372354,47742973,0.0001003,5.0,sell
1501372354,47742972,0.0001004,5.0,sell
1501372354,47742971,0.00010043,3648.1581,sell
1501372354,47742970,0.00010047,2851.85718423,sell
1501372354,47742969,0.00010048,4333.368,sell
1501372354,47742968,0.0001005,5.0,sell
1501372354,47742967,0.0001006,5.0,sell
1501372354,47742966,0.0001007,5.0,sell
1501372354,47742965,0.0001008,5.0,sell
1501372354,47742964,0.0001009,5.0,sell
1501372354,47742963,0.000101,5.0,sell
1501372354,47742962,0.0001011,5.0,sell
1501372354,47742961,0.0001012,192.77301175,sell
1501372354,47742960,0.0001012,5.0,sell
1501372354,47742959,0.0001013,5.0,sell
1501372327,47742891,0.00010145,25.05,sell
1501372172,47742638,0.00010161,37.43237644,sell
1501372130,47742532,0.00010161,38.22546677,sell
1501372091,47742469,0.00010161,63.6227821,sell
1501372030,47742393,0.00010161,12.99524561,sell
1501372007,47742340,0.00010161,59.80405334,sell
1501372000,47742306,0.00010161,59.79539706,sell
1501371952,47742088,0.00010161,63.69728855,sell
1501371943,47742069,0.00010161,99.899995,sell
1501371941,47742057,0.00010161,87.04332362,sell
1501371940,47742055,0.00010161,87.04332492,sell
1501371877,47741733,0.00010161,64.80785073,sell
1501371834,47741582,0.00010161,2837.313195,sell
1501371833,47741575,0.00010161,59.89943806,sell
1501371832,47741571,0.00010161,59.90160943,sell
1501371813,47741513,0.00010193,100.0,buy
1501371811,47741506,0.00010193,46.02862907,buy
1501371784,47741403,0.00010161,971.68322737,sell
1501371780,47741378,0.00010161,5.45406944,sell
1501371779,47741374,0.00010161,5.45406944,sell
1501371763,47741276,0.00010161,465.29,sell
1501371751,47741253,0.00010163,12.78759918,sell
1501371751,47741252,0.00010163,10.39614805,sell
1501371751,47741249,0.00010163,12.78759918,sell
1501371724,47741156,0.00010163,32.80875647,sell
1501371394,47740354,0.000102,500.0,buy
1501371311,47740127,0.00010199,500.0,buy
1501371266,47739990,0.00010199,87.13045557,buy
1501371261,47739966,0.00010199,346.10205882,buy
1501371240,47739882,0.00010164,6.80863935,sell
1501371240,47739875,0.00010199,54.83814652,buy
1501371229,47739842,0.00010199,487.25169134,buy
1501371216,47739797,0.00010199,87.13045557,buy
1501371089,47739262,0.000102,7.26694349,buy
1501371088,47739255,0.000102,8.14818788,buy
1501371087,47739242,0.000102,7.26694349,buy
1501371086,47739236,0.000102,1.57765836,buy
1501371063,47739129,0.000102,14.95903541,buy
1501371063,47739128,0.000102,50.59749271,buy
1501371062,47739118,0.000102,37.39896425,buy
1501371050,47739090,0.000102,87.13045557,buy
1501370993,47738861,0.000102,65.62583026,buy
1501370982,47738791,0.000102,65.59201549,buy
1501370981,47738775,0.000102,65.58712092,buy
1501370977,47738755,0.000102,65.57653918,buy
1501370976,47738742,0.000102,65.55155439,buy
1501370970,47738708,0.000102,65.45167891,buy
1501370968,47738694,0.000102,65.40396427,buy
1501370966,47738675,0.000102,65.55336195,buy
1501370966,47738657,0.000102,65.40842561,buy
1501370965,47738648,0.000102,65.38308415,buy
1501370858,47738102,0.000102,1204.478493,buy
1501370858,47738101,0.00010185,53.683009,buy
1501370855,47738074,0.000102,586.80468442,buy
1501370854,47738069,0.000102,20.0,buy
1501370847,47738036,0.000102,860.6542183,buy
1501370844,47738020,0.000102,125.21457052,buy
1501370840,47737990,0.00010185,53.64999188,sell
1501370840,47737968,0.000102,87.13045557,buy
1501370823,47737869,0.00010176,0.11732038,sell
1501370819,47737852,0.00010176,0.11668194,sell
1501370792,47737647,0.000102,29.35133186,buy
1501370788,47737631,0.00010186,4.88272627,sell
1501370788,47737630,0.00010186,2.67420739,sell
1501370788,47737627,0.00010186,5.51612581,sell
1501370783,47737606,0.000102,34.73968323,buy
1501370782,47737603,0.000102,87.13045557,buy
1501370764,47737548,0.000102,128.57755666,buy
1501370760,47737526,0.000102,64.99689375,buy
1501370751,47737472,0.000102,87.13045557,buy
1501370751,47737471,0.000102,6.22092414,buy
1501370751,47737462,0.000102,6.21278373,buy
1501370751,47737458,0.000102,87.13045557,buy
1501370751,47737455,0.000102,6.22040878,buy
1501370750,47737435,0.000102,87.13045557,buy
1501370748,47737409,0.000102,20.09421237,buy
1501370748,47737407,0.000102,87.13045557,buy
1501370748,47737398,0.000102,165.00882352,buy
1501370747,47737395,0.000102,2817.35961749,buy
1501370745,47737375,0.000102,64.98916914,buy
1501370739,47737323,0.000102,15.91961272,buy
1501370737,47737308,0.000102,27.41984637,buy
1501370731,47737279,0.000102,16.45284983,buy
1501370726,47737242,0.000102,628.70122489,buy
1501370725,47737233,0.000102,2356.73082574,buy
1501370724,47737226,0.000102,629.00937337,buy
1501370721,47737215,0.000102,1460.31990196,buy
1501370703,47737001,0.000102,104.06148745,buy
1501370703,47736998,0.000102,85.04405761,buy
1501370702,47736984,0.000102,628.63994126,buy
1501370695,47736730,0.000102,191.01133659,buy
1501370694,47736724,0.000102,84.36820265,buy
1501370694,47736722,0.000102,72.62028817,buy
1501370694,47736721,0.00010199,14.5101674,buy
1501370691,47736661,0.00010199,24.12781436,buy
1501370691,47736654,0.00010199,12.73353402,buy
1501370690,47736634,0.00010199,13.60620321,buy
1501370690,47736631,0.00010199,27.05944003,buy
1501370689,47736617,0.00010199,12.671963,buy
1501370689,47736614,0.00010199,3.67508553,buy
1501370689,47736607,0.00010199,104.30304811,buy
1501370689,47736596,0.00010199,79.6665546,buy
1501370689,47736583,0.00010199,32.54712174,buy
1501370685,47736504,0.00010199,79.6606083,buy
1501370684,47736488,0.00010199,87.13045557,buy
1501370683,47736453,0.00010199,271.07884182,buy
1501370682,47736416,0.00010199,191.76753628,buy
1501370680,47736326,0.00010199,14.4632328,buy
1501370677,47736155,0.00010199,4.08265834,buy
1501370676,47736152,0.000102,87.13045557,buy
1501370676,47736149,0.000102,87.13045557,buy
1501370676,47736139,0.000102,87.13045557,buy
1501370675,47736107,0.00010147,973.08426511,sell
1501370675,47736106,0.00010165,5.5599355,sell
1501370674,47736079,0.000102,8.20726621,buy
1501370674,47736071,0.000102,300.0,buy
1501370673,47736003,0.000102,64.12677455,buy
1501370673,47735983,0.000102,500.0,buy
1501370662,47735731,0.00010163,1.23888583,sell
1501370652,47735339,0.000102,979.62382445,buy
1501370648,47735049,0.000102,979.71980013,buy
1501370647,47734951,0.000102,979.71980013,buy
1501370645,47734720,0.000102,979.71980013,buy
1501370644,47734620,0.000102,979.71980013,buy
1501370644,47734609,0.000102,555.9116553,buy
1501370643,47734494,0.000102,979.71980013,buy
1501370642,47734461,0.000102,269.48129285,buy
1501370641,47734448,0.000102,0.14,buy
1501370640,47734428,0.000102,501.64109489,buy
1501370640,47734418,0.000102,455.27241176,buy
1501370640,47734417,0.000102,979.33601019,buy
1501370639,47734413,0.000102,2462.685972,buy
1501370639,47734409,0.000102,2462.685972,buy
1501370637,47734401,0.000102,1285.07101378,buy
1501370637,47734400,0.000102,1177.61495823,buy
1501370636,47734395,0.000102,2462.68597203,buy
1501370633,47734373,0.000102,2462.68597204,buy
1501370632,47734370,0.000102,2462.68597204,buy
1501370631,47734362,0.000102,93.43643429,buy
1501370631,47734357,0.000102,1420.34208719,buy
1501370630,47734356,0.000102,501.53866861,buy
1501370629,47734342,0.000102,1042.04900902,buy
1501370629,47734341,0.000102,2462.68593825,buy
1501370628,47734338,0.000102,1420.34208719,buy
1501370627,47734327,0.000102,2462.68597209,buy
1501370626,47734323,0.000102,1272.7116402,buy
1501370624,47734282,0.000102,499.86340938,buy
1501370622,47734260,0.000102,499.96131622,buy
1501370621,47734248,0.000102,1261.26126127,buy
1501370620,47734241,0.000102,499.96131622,buy
1501370619,47734235,0.000102,500.01028403,buy
1501370618,47734229,0.000102,500.01028403,buy
1501370615,47734214,0.000102,2110.10580564,buy
1501370615,47734212,0.000102,500.01028403,buy
1501370614,47734207,0.000102,500.01028403,buy
1501370613,47734205,0.000102,1222.03575136,buy
1501370613,47734203,0.000102,500.01028403,buy
1501370612,47734195,0.000102,500.01028403,buy
1501370612,47734192,0.000102,500.01028403,buy
1501370611,47734188,0.000102,500.01028403,buy
1501370610,47734185,0.000102,500.01028403,buy
1501370609,47734182,0.000102,500.01028403,buy
1501370609,47734177,0.000102,500.01028403,buy
1501370604,47734170,0.000102,500.01028403,buy
1501370604,47734164,0.000102,500.01028403,buy
1501370603,47734157,0.000102,500.01028403,buy
1501370602,47734151,0.000102,500.01028403,buy
1501370602,47734148,0.000102,499.96131244,buy
1501370602,47734144,0.00010199,93.43664549,buy
1501370601,47734141,0.00010199,499.96131244,buy
1501370600,47734135,0.00010199,499.96131244,buy
1501370600,47734130,0.00010199,499.96131244,buy
1501370599,47734127,0.00010199,499.96131244,buy
1501370598,47734120,0.00010199,499.96131244,buy
1501370597,47734117,0.00010199,499.96131244,buy
1501370595,47734111,0.00010199,500.01028504,buy
1501370595,47734110,0.00010199,50.37748249,buy
1501370593,47734104,0.00010199,500.01028504,buy
1501370592,47734100,0.00010199,500.01028504,buy
1501370591,47734097,0.00010199,500.01028504,buy
1501370589,47734089,0.00010199,500.05926722,buy
1501370588,47734085,0.00010199,500.05926722,buy
1501370586,47734075,0.00010199,500.05926722,buy
1501370585,47734066,0.00010199,500.10825903,buy
1501370582,47734045,0.00010199,500.10824842,buy
1501370580,47734039,0.000102,500.157245,buy
1501370578,47734034,0.000102,500.15724501,buy
1501370578,47734032,0.000102,5000.0,buy
1501370577,47734029,0.000102,500.15724501,buy
1501370576,47734024,0.000102,500.20625121,buy
1501370575,47734021,0.000102,500.20625121,buy
1501370574,47734016,0.000102,500.20625121,buy
1501370574,47734012,0.000102,500.20625121,buy
1501370573,47734008,0.000102,500.2062512,buy
1501370572,47734004,0.000102,500.25526702,buy
1501370571,47734000,0.000102,500.25526702,buy
