Timestamp,TradeId,Price,Amount,Type
1500163069,43880397,0.0000806,300.0,buy
1500163068,43880395,0.0000805,109.18379606,sell
1500163024,43880230,0.0000806,91.93001386,buy
1500163024,43880225,0.0000806,150.12091454,buy
1500163023,43880218,0.0000806,3487.8116592,buy
1500162955,43879881,0.0000803,65.87958652,sell
1500162932,43879766,0.00008023,285.9041533,sell
1500162764,43878752,0.0000804,2.934034,buy
1500162762,43878745,0.0000804,107.86400963,buy
1500162762,43878744,0.0000804,107.86400963,buy
1500162761,43878738,0.0000804,107.86400963,buy
1500162751,43878706,0.00008036,2255.600428,sell
1500162700,43878587,0.0000804,41.04,sell
1500162623,43878420,0.0000805,0.62869233,buy
1500162547,43878220,0.00008022,27.3541369,sell
1500162547,43878217,0.00008022,2.6458631,sell
1500162546,43878211,0.00008021,2.6458631,buy
1500162417,43877833,0.0000805,1200.0,buy
1500162300,43877538,0.0000805,291.65211269,buy
1500162164,43876939,0.00008062,100.09993155,buy
1500162081,43876630,0.00008062,22.62723338,buy
1500162077,43876596,0.00008062,107.8961682,buy
1500162062,43876513,0.00008002,71.86931545,sell
1500162054,43876476,0.00008001,197.184396,sell
1500161951,43876209,0.00008,66.91444694,sell
1500161938,43876157,0.00008049,155.0,buy
1500161830,43875680,0.0000806,292.28080503,buy
1500161772,43875531,0.0000805,1534.61776542,buy
1500161772,43875530,0.0000805,69.72315958,buy
1500161697,43874952,0.0000807,292.28080503,buy
1500161695,43874944,0.0000807,145.48066914,buy
1500161691,43874922,0.0000807,145.01743181,buy
1500161691,43874914,0.0000807,5312.07983808,buy
1500161690,43874909,0.0000807,346.35687732,buy
1500161690,43874906,0.0000807,1425.87360061,buy
1500161688,43874897,0.0000807,13117.36059479,buy
1500161458,43873870,0.0000807,13.7385969,buy
1500161458,43873869,0.00008026,6.57899688,buy
1500161458,43873868,0.00008026,2.77449844,buy
1500161345,43873496,0.00008,74.19,sell
1500161209,43873262,0.00008026,1.0,buy
1500161200,43873231,0.00008026,0.1,buy
1500161183,43873161,0.00008026,93.35100312,buy
