Timestamp,TradeId,Price,Amount,Type
1498953485,40668696,0.3811,126.34,sell
1498953440,40668664,0.3811,399.8,sell
1498952792,40668099,0.38001,373.38592544,sell
1498952792,40668098,0.386,209.29869919,sell
1498952792,40668097,0.38601,132.83537537,sell
1498952748,40668048,0.38601,4616.339,sell
1498952512,40667729,0.38601,0.05849573,sell
1498952512,40667728,0.38601,0.1,sell
1498952511,40667727,0.38601,0.1,sell
1498952510,40667724,0.38601,0.1,sell
1498952510,40667723,0.38601,0.1,sell
1498952509,40667722,0.386,0.1,sell
1498952509,40667721,0.386,0.1,sell
1498952508,40667720,0.38591,0.1,sell
1498952507,40667718,0.38591,0.1,sell
1498952497,40667707,0.38591,1.0,sell
1498952493,40667698,0.38591,1.0,sell
1498952492,40667697,0.38591,1.0,sell
1498952492,40667696,0.38591,1.0,sell
1498952491,40667695,0.38591,1.0,sell
1498952491,40667694,0.38591,1.0,sell
1498952489,40667693,0.38591,1.0,sell
1498952488,40667692,0.38591,1.0,sell
1498952488,40667691,0.38591,1.0,sell
1498952484,40667687,0.38591,1.0,sell
1498952482,40667685,0.3882,0.1,buy
1498952482,40667684,0.3875,0.1,buy
1498952464,40667668,0.3866,0.1,buy
1498952464,40667667,0.3864,0.1,buy
1498952464,40667666,0.3862,0.1,buy
1498952426,40667498,0.38611,14.59975219,buy
1498952426,40667497,0.3861,0.1,buy
1498952426,40667496,0.386,26.0,buy
1498952424,40667493,0.3857,743.82562463,buy
1498952414,40667476,0.38498,453.58162501,buy
1498952413,40667468,0.38498,267.189552,buy
1498952412,40667465,0.38498,730.7793912,buy
1498952410,40667444,0.38498,274.87339861,buy
1498952409,40667443,0.38498,177.912588,buy
1498952408,40667434,0.38498,451.76059275,buy
1498952407,40667410,0.38498,400.0772278,buy
1498952407,40667409,0.38497,377.1248422,buy
1498952403,40667386,0.38469,777.19871954,buy
1498952326,40667264,0.3859,4.12030943,buy
1498951597,40666316,0.38596,26.0,buy
1498951516,40666167,0.38512,174.6,buy
1498951516,40666166,0.38479,0.4,buy
1498951516,40666165,0.3828,175.0,buy
