Timestamp,TradeId,Price,Amount,Type
1500163175,43880714,0.15824,0.207,buy
1500163068,43880393,0.15775,160.8162039,sell
1500163068,43880392,0.15775,109.1837961,sell
1500163068,43880391,0.1579,479,sell
1500163024,43880226,0.15991,0.00013676,sell
1500163023,43880223,0.15991,3484.323848,sell
1500162989,43879982,0.1572,319,sell
1500162926,43879722,0.1573,170.7106269,sell
1500162925,43879718,0.1617,149.3432187,buy
1500162925,43879717,0.1597,55.6106528,buy
1500162866,43879084,0.1572,1130.24173,sell
1500162866,43879083,0.15726,389.014854,sell
1500162866,43879082,0.15749,332.008757,sell
1500162866,43879081,0.15755,36.04647045,sell
1500162866,43879080,0.15766,2131.420617,sell
1500162866,43879079,0.15772,283.35691,sell
1500162866,43879078,0.15795,241.834908,sell
1500162866,43879077,0.15796,483.62145,sell
1500162866,43879076,0.15809,80.86309678,sell
1500162866,43879075,0.15818,206.397808,sell
1500162866,43879074,0.15819,412.75434,sell
1500162866,43879073,0.1584,176.153826,sell
1500162866,43879072,0.15851,4048.219089,sell
1500162866,43879071,0.15863,150.341882,sell
1500162866,43879070,0.15886,128.312447,sell
1500162866,43879069,0.15909,27.22086911,sell
1500162866,43879068,0.1598,1850,sell
1500162866,43879067,0.16,7892.190946,sell
1500162781,43878795,0.16,100,sell
1500162779,43878789,0.16,2.934034,sell
1500162762,43878748,0.16,107.7561456,sell
1500162762,43878742,0.16,107.7561456,sell
1500162761,43878736,0.16,107.7561456,sell
1500162752,43878711,0.16,1681.606583,sell
1500162752,43878710,0.16001,573.9938447,sell
1500162566,43878292,0.16001,100,sell
1500162547,43878215,0.16001,2.6458631,sell
1500162495,43877979,0.1591,30,sell
1500162397,43877799,0.15909,82.29031889,sell
1500162397,43877798,0.15932,224.2446641,sell
1500162397,43877797,0.15932,93.465017,sell
1500162299,43877536,0.16047,676.6397078,buy
1500162299,43877535,0.16046,99.99983162,buy
1500162299,43877534,0.16046,291.3604606,buy
1500162299,43877533,0.16046,0.62806364,buy
1500162092,43876713,0.1607,22.60460615,sell
1500162087,43876687,0.16061,71.86931545,sell
1500162063,43876517,0.16061,25.83288455,sell
1500162061,43876502,0.16061,97.45430943,sell
1500162060,43876488,0.16051,1238.202622,buy
1500162060,43876487,0.1605,107.788272,buy
1500162052,43876471,0.15935,147.1843967,sell
1500162049,43876467,0.15935,50,sell
1500162042,43876448,0.16051,3761.797378,buy
1500162042,43876447,0.1605,686.526799,buy
1500162042,43876446,0.16048,686.5618324,buy
1500162042,43876445,0.16048,107.788272,buy
1500162042,43876444,0.1602,687.0878595,buy
1500162042,43876443,0.1602,548.3220839,buy
1500161951,43876207,0.15955,5.95899,sell
1500161945,43876194,0.1606,0.00603606,sell
1500161944,43876191,0.16061,1786.476049,sell
1500161944,43876189,0.16061,184.9426508,sell
1500161943,43876182,0.1606,985.8019064,sell
1500161942,43876171,0.1606,291.9885242,sell
1500161942,43876170,0.1606,40000,buy
1500161942,43876169,0.1606,1115.596256,buy
1500161942,43876168,0.1606,308.851471,buy
1500161942,43876167,0.16059,291.9885242,buy
1500161927,43876134,0.15955,73.811192,sell
