Timestamp,TradeId,Price,Amount,Type
1501372790,47744450,0.27666,153.2775831,buy
1501372790,47744449,0.27665,10.5625218,buy
1501372783,47744421,0.27666,1.11,buy
1501372759,47744243,0.2691,763.832678,sell
1501372759,47744242,0.27,1000,sell
1501372759,47744241,0.27008,352.191495,sell
1501372759,47744240,0.27017,92.28,sell
1501372759,47744239,0.27064,54.15131572,sell
1501372759,47744238,0.2717,2400,sell
1501372759,47744237,0.27173,1619.00786,sell
1501372759,47744236,0.27215,500,sell
1501372759,47744235,0.27216,999.9,sell
1501372759,47744234,0.27252,56.02678648,sell
1501372759,47744233,0.2739,18.255,sell
1501372759,47744232,0.27477,362.2656998,sell
1501372759,47744231,0.27482,175.1274265,sell
1501372759,47744228,0.27483,2.64063045,sell
1501372758,47744227,0.27483,2.64063045,sell
1501372755,47744188,0.27485,2.64063045,sell
1501372755,47744185,0.27485,2.64063045,sell
1501372746,47744134,0.2767,127.9233932,buy
1501372746,47744133,0.27669,54.57950464,buy
1501372734,47744082,0.27669,1.11,buy
1501372661,47743946,0.27472,55.68950464,sell
1501372647,47743897,0.27673,144.5537666,buy
1501372646,47743892,0.27673,260.5531629,buy
1501372646,47743891,0.27672,9.87300775,buy
1501372646,47743890,0.2747,218.0745615,buy
1501372646,47743889,0.2747,346.6224527,buy
1501372643,47743873,0.2747,126.4261303,buy
1501372643,47743872,0.2747,25.1615361,buy
1501372643,47743871,0.2747,365.7618528,buy
1501372641,47743867,0.2747,7.49095541,buy
1501372637,47743855,0.2747,181.3462291,buy
1501372636,47743852,0.2747,7.49095541,buy
1501372635,47743844,0.2747,19.99461285,buy
1501372635,47743841,0.27466,7.74476413,sell
1501372635,47743839,0.2747,823.8621769,buy
1501372634,47743832,0.2747,782.7066532,buy
1501372634,47743830,0.2747,455.3888801,buy
1501372634,47743829,0.27467,180.9,buy
1501372634,47743828,0.27466,182.8721906,buy
1501372618,47743789,0.27173,180.89214,sell
1501372618,47743788,0.27174,7.16987383,sell
1501372618,47743787,0.27251,303.4475379,sell
1501372618,47743786,0.27251,55.74524989,sell
1501372618,47743785,0.27252,182.7451984,sell
1501372610,47743766,0.27252,10,sell
1501372599,47743687,0.2747,1001.001001,buy
1501372599,47743685,0.2747,959.1781788,buy
1501372599,47743684,0.2747,184.0831704,buy
1501372599,47743683,0.2742,770.4370899,buy
1501372599,47743682,0.27419,55.14098058,buy
1501372595,47743677,0.27418,0.16350399,buy
1501372590,47743660,0.27419,6.91422133,buy
1501372589,47743654,0.2742,13.10579538,buy
1501372588,47743643,0.2742,58.08697037,buy
1501372588,47743642,0.27467,158.3701444,sell
1501372574,47743616,0.2747,377.2506761,buy
1501372574,47743614,0.2747,394.306597,buy
1501372574,47743610,0.2747,58.08697037,buy
1501372574,47743608,0.2747,393.9122904,buy
1501372570,47743595,0.27467,24.32831184,sell
1501372569,47743578,0.2747,58.08697037,buy
1501372569,47743574,0.2747,885.0406163,buy
1501372569,47743571,0.2747,708.645457,buy
1501372569,47743570,0.27467,182.6984562,buy
1501372564,47743555,0.2747,58.08697037,buy
1501372563,47743545,0.27468,58.08697037,buy
1501372554,47743521,0.27469,58.08697037,buy
1501372549,47743514,0.2747,1411.67428,buy
1501372548,47743508,0.2747,76.57044663,buy
