Timestamp,TradeId,Price,Amount,Type
1500162928,43879741,0.00093064,81.06150314,sell
1500162928,43879737,0.00093064,204.84265016,sell
1500162764,43878751,0.00094,28.2058,buy
1500162666,43878546,0.0009398,320.1943,buy
1500162644,43878482,0.0009398,320.1943,buy
1500162077,43876589,0.0009384,25.85874329,buy
1500162062,43876509,0.000931,25.85874329,buy
1500162062,43876506,0.000931,71.94125671,buy
1500161951,43876208,0.00093099,72.94638332,buy
1500161946,43876195,0.000931,107.9022103,buy
1500161945,43876193,0.000931,184.42895643,buy
1500161944,43876190,0.00093199,185.12777855,buy
1500161944,43876184,0.00093199,988.76275496,buy
1500161943,43876177,0.00093199,292.28080503,buy
1500161943,43876176,0.00093199,292.28080503,buy
1500161939,43876160,0.000932,155.15515516,buy
1500161705,43874980,0.000936,920.48768898,sell
1500161702,43874973,0.000936,107.76289701,sell
1500161702,43874971,0.000936,107.74941401,sell
1500161516,43874029,0.0009349,1000.0,buy
1500161235,43873330,0.000933,322.1416507,buy
1500161221,43873295,0.0009349,0.1,buy
1500161059,43872831,0.0009319,35.0,buy
1500160992,43872562,0.0009349,77.30607874,buy
1500160941,43872048,0.0009349,0.2258687,buy
1500160835,43871395,0.00091141,118.62969945,sell
1500160829,43871370,0.0009284,96.54831412,sell
1500160829,43871363,0.0009283,118.62969945,buy
1500160802,43871196,0.00092799,269.26686709,buy
1500160799,43871189,0.00092799,63.69746286,buy
1500160798,43871182,0.00092799,58.81401981,buy
1500160797,43871181,0.00092799,126.00383358,buy
1500160796,43871174,0.00092799,328.07734913,buy
1500160795,43871169,0.000928,779.37934034,buy
1500160795,43871162,0.000928,327.7277258,buy
1500160793,43871150,0.00092899,155.3898782,buy
1500160793,43871148,0.00092899,77.13436892,buy
1500160793,43871145,0.00092899,346.07374675,buy
1500160793,43871143,0.00092899,327.7277258,buy
1500160790,43871129,0.00092899,0.35197849,buy
1500160790,43871126,0.00092899,379.75783392,buy
1500160790,43871124,0.00092899,2.11109677,buy
1500160789,43871109,0.00092899,3.64995694,buy
1500160789,43871108,0.00092899,266.22082776,buy
1500160789,43871106,0.00092899,36.40263724,buy
1500160788,43871098,0.000929,77.13436892,buy
1500160787,43871085,0.000929,380.69787095,buy
1500160787,43871082,0.00092999,41.30212423,buy
1500160787,43871081,0.0009299,288.41447792,buy
1500160787,43871079,0.0009299,0.35197849,buy
1500160787,43871077,0.0009299,2.11109677,buy
1500160787,43871074,0.0009299,329.3646129,buy
1500160786,43871066,0.0009299,379.75783392,buy
1500160786,43871044,0.00093,360.58490386,buy
1500160785,43871035,0.00093,36.36266666,buy
1500160779,43870980,0.0009309,0.10611701,buy
1500160733,43870786,0.0009329,0.59129251,buy
1500160730,43870735,0.0009329,10.41774885,buy
1500160711,43870488,0.0009339,600.0,buy
1500160675,43870095,0.0009384,82.78923025,buy
1500160675,43870094,0.00093837,360.22431896,buy
1500160460,43869496,0.00093489,2.16282129,buy
1500160420,43869432,0.0009349,0.6561959,buy
1500160398,43869392,0.0009329,289.77568104,buy
1500160398,43869391,0.00093281,360.22431896,buy
1500160339,43869320,0.00093379,168.31230324,buy
1500160316,43869296,0.00093779,125.2581487,buy
1500160303,43869265,0.0009252,812.72119283,buy
1500160303,43869261,0.0009252,0.64448318,buy
1500160299,43869252,0.0009252,186.63432399,sell
1500160295,43869241,0.000934,360.22431896,buy
1500160294,43869238,0.0009349,360.22431896,buy
1500160289,43869228,0.0009359,360.22431896,buy
