Timestamp,TradeId,Price,Amount,Type
1499558399,42178480,0.30029,1.77307416,buy
1499558398,42178474,0.30029,2.98445639,buy
1499558398,42178473,0.30029,22.88083259,buy
1499558386,42178446,0.30001,18.05179315,sell
1499558386,42178442,0.30001,2.35458101,sell
1499558326,42178299,0.304,46.03701583,buy
1499558326,42178298,0.30399,179.4109526,buy
1499558326,42178297,0.30398,62.42956044,buy
1499558326,42178296,0.3016,87.12247113,buy
1499558170,42177906,0.3057,1809.88056711,buy
1499558170,42177905,0.30483,716.685715,buy
1499558170,42177904,0.30482,299.04784763,buy
1499558170,42177903,0.30357,1.140928,buy
1499558170,42177902,0.30356,87.12247113,buy
1499558170,42177901,0.30054,87.12247113,buy
1499558162,42177851,0.3,65.2778,sell
1499558110,42177684,0.30061,3.74544761,sell
1499558109,42177680,0.3006,83.37702352,sell
1499558108,42177676,0.3006,83.37702352,sell
1499558108,42177673,0.3006,83.37702352,sell
1499558103,42177659,0.3005,15.52514862,sell
1499558040,42177485,0.30018,148.22855927,sell
1499558033,42177461,0.30018,20.0,sell
1499558017,42177380,0.30021,229.87046063,sell
1499558014,42177363,0.3002,154.87841306,sell
1499558014,42177362,0.3002,52.89680603,sell
1499558013,42177355,0.30018,69.94789884,sell
1499558012,42177340,0.3047,0.5,buy
1499558011,42177307,0.3001,52.89680603,buy
1499558011,42177306,0.3001,154.87841306,buy
1499558000,42177219,0.30011,1.0,buy
1499557993,42177200,0.30549,3.0,buy
1499557992,42177196,0.3055,3.0,buy
1499557991,42177195,0.3049,3.0,buy
1499557984,42177154,0.305,3750.80694406,buy
1499557984,42177153,0.30499,249.19305594,buy
1499557981,42177145,0.305,30.0,buy
1499557979,42177142,0.305,30.0,buy
1499557978,42177133,0.305,30.0,buy
1499557969,42177113,0.3052,355.0,buy
1499557966,42177109,0.3052,355.0,buy
1499557966,42177108,0.3052,3973.46802771,buy
1499557966,42177107,0.30519,26.53197229,buy
1499557962,42177098,0.3053,355.0,buy
1499557957,42177070,0.30011,60.74749343,sell
1499557943,42177034,0.2992,3500.0,sell
1499557942,42177033,0.30577,298.27586669,buy
1499557942,42177032,0.305,1000.0,buy
1499557942,42177031,0.305,1000.0,buy
1499557942,42177030,0.305,256.04,buy
1499557942,42177029,0.3045,612.551893,buy
1499557942,42177028,0.304,225.0,buy
1499557942,42177027,0.30322,84.44790792,buy
1499557942,42177026,0.30308,205.50968605,buy
1499557942,42177025,0.30307,82.87464634,buy
1499557931,42176999,0.30322,439.10071908,buy
1499557931,42176998,0.30224,0.977052,buy
1499557931,42176997,0.30224,1.91655208,buy
1499557931,42176996,0.30224,0.392985,buy
1499557931,42176995,0.30206,447.477459,buy
1499557931,42176994,0.30162,2.309398,buy
1499557931,42176993,0.30162,6.01552008,buy
1499557931,42176992,0.30162,100.0,buy
1499557931,42176991,0.301,382.459366,buy
1499557931,42176990,0.30099,19.51705476,buy
1499557931,42176989,0.30003,326.888347,buy
1499557931,42176988,0.3,2037.645547,buy
1499557910,42176926,0.3,258.00980583,buy
1499557900,42176907,0.3,258.00980583,buy
1499557892,42176832,0.2983,49.35964401,sell
1499557892,42176828,0.2983,258.00979989,sell
1499557890,42176824,0.2983,118.09768362,sell
1499557888,42176810,0.2983,117.05068961,sell
1499557887,42176803,0.2983,12.31291103,sell
1499557877,42176721,0.29821,258.00978886,buy
1499557877,42176720,0.2982,0.00000594,buy
1499557877,42176712,0.2982,118.09767768,buy
1499557875,42176664,0.2982,129.35899681,sell
1499557874,42176656,0.2982,117.05068961,buy
1499557874,42176655,0.2982,12.31291103,buy
1499557873,42176641,0.29821,161.91950288,sell
1499557872,42176628,0.29821,177.51177616,sell
1499557869,42176594,0.2982,106.28605124,sell
1499557868,42176590,0.3,446.33484134,buy
1499557868,42176589,0.3,3245.136,buy
1499557868,42176588,0.3,73.22915866,buy
1499557819,42176420,0.3,0.1,buy
1499557675,42176164,0.29591,1.65026842,sell
1499557615,42176070,0.2931,9559.86559963,sell
1499557615,42176069,0.2966,4.0,sell
1499557615,42176068,0.29666,1.140928,sell
1499557615,42176067,0.29801,1738.739,sell
1499557615,42176066,0.29801,3696.25447237,sell
1499557604,42176061,0.3,926.67084134,buy
1499557604,42176060,0.3,387.36015866,buy
1499557598,42176047,0.29801,9.76829568,sell
1499557423,42175863,0.3,2044.19176512,buy
1499557423,42175862,0.2999,1164.29457771,buy
1499557423,42175861,0.29983,1219.91962265,buy
1499557423,42175860,0.29975,1146.4849998,buy
1499557423,42175859,0.29968,1191.23762504,buy
1499557423,42175858,0.29967,1217.08274683,buy
1499557423,42175857,0.29961,1164.15847248,buy
1499557423,42175856,0.29948,1196.28251587,buy
1499557423,42175855,0.29944,1240.39351256,buy
1499557423,42175854,0.29936,1175.49142438,buy
1499557423,42175853,0.29933,1218.69195073,buy
1499557423,42175852,0.29932,1155.29010886,buy
1499557423,42175851,0.29931,1199.85020794,buy
1499557423,42175850,0.29917,1178.46415642,buy
1499557423,42175849,0.29915,1238.60714476,buy
1499557423,42175848,0.29915,1171.40081063,buy
1499557423,42175847,0.29913,279.39175,buy
1499557423,42175846,0.29901,1165.05660822,buy
1499557423,42175845,0.299,134.0,buy
1499557423,42175844,0.299,299.71,buy
1499557423,42175843,0.2988,4200.0,buy
1499557333,42175680,0.2988,800.0,buy
1499557241,42175493,0.297,63.6,buy
1499557241,42175492,0.29699,93.27640505,buy
1499557210,42175416,0.297,6.4,buy
1499557149,42175291,0.29644,293.97723195,sell
1499556957,42174648,0.2989,100.1001001,buy
1499556949,42174626,0.2988,150.15015015,buy
1499556942,42174619,0.2989,1500.0,buy
1499556862,42174534,0.2988,381.83988172,buy
1499556862,42174533,0.29879,118.16011828,buy
1499556799,42174426,0.2986,1.75420192,buy
1499556799,42174424,0.2986,13.44891658,buy
1499556782,42174377,0.29502,0.32985966,sell
1499556757,42174281,0.299,19.357246,sell
1499556756,42174274,0.299,25.716374,sell
1499556756,42174264,0.299,11.408245,sell
1499556753,42174231,0.299,163.20476308,sell
1499556735,42174201,0.299,158.40720521,sell
1499556734,42174199,0.299,33.81422894,sell
1499556730,42174183,0.29884,1212.84387426,buy
1499556730,42174182,0.29878,1213.26686363,buy
1499556730,42174181,0.29877,1211.2128558,buy
1499556730,42174180,0.29874,1202.77493288,buy
1499556730,42174179,0.29863,1144.32652179,buy
1499556730,42174178,0.2986,1149.51679584,buy
1499556730,42174177,0.29854,1146.55068936,buy
